mmsi,message_type,dt_insert_utc,longitude,latitude,imo,vessel_name,callsign,vessel_type,vessel_type_code,vessel_type_cargo,vessel_class,length,width,flag_country,flag_code,destination,eta,draught,sog,cog,rot,heading,nav_status,nav_status_code,source,dt_pos_utc,dt_static_utc,vessel_type_main,vessel_type_sub,eeid,source_filename,H3index_0,H3_int_index_0,H3_int_index_1,H3_int_index_2,H3_int_index_3,H3_int_index_4,H3_int_index_5,H3_int_index_6,H3_int_index_7,H3_int_index_8,H3_int_index_9,H3_int_index_10,H3_int_index_11,H3_int_index_12,H3_int_index_13,H3_int_index_14,H3_int_index_15
259050000,27,2023-02-01 18:32:53,30.96333333,75.07666667,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.0,206.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 18:31:56,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201183412.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494503935541247,598998102489169919,603501701311234047,608005300888272895,612508900505157631,617012500131741695,621516099758981119,626019699386343423,630523299013711359,635026898641081727,639530498268452191,644034097895822685
259050000,27,2023-02-01 18:23:14,31.00666667,75.10333333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.0,205.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 18:22:58,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201182413.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494503935541247,598998102489169919,603501701311234047,608005300854718463,612508900477894655,617012500103430143,621516099730571263,626019699357937663,630523298985304575,635026898612674815,639530498240045287,644034097867415777
259050000,27,2023-02-01 18:29:16,30.97833333,75.08666667,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.0,200.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 18:28:59,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201183012.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494503935541247,598998102489169919,603501701311234047,608005300921827327,612508900545003519,617012500170801151,621516099798007807,626019699425370111,630523299052719103,635026898680108735,639530498307479191,644034097934849686
259050000,27,2023-02-01 19:02:33,30.79833333,74.99,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,206.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 19:01:59,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201190413.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494503935541247,598998363408433151,603501962230497279,608005561790758911,612509161405546495,617012761032392703,621516360667496447,626019960294850559,630523559922217471,635027159549587583,639530759176958071,644034358804328562
259050000,1,2023-02-01 21:07:44,30.13584833,74.624,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.7,203.4,0.0,204.0,Under Way Using Engine,0,S-AIS,2023-02-01 21:07:26,2023-02-01 20:00:00,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201210813.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494744453709823,598998337638629375,603501936326475775,608005535869960191,612509135495233535,617012735121031167,621516334748237823,626019934375583743,630523534002953727,635027133630324095,639530733257694543,644034332885064804
259050000,1,2023-02-01 21:16:59,30.08722833,74.59724833,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.8,204.7,0.0,202.0,Under Way Using Engine,0,S-AIS,2023-02-01 21:16:34,2023-02-01 20:00:00,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201211813.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494744453709823,598998337638629375,603501937131782143,608005536658489343,612509136273276927,617012735899336703,621516335526674431,626019935154040831,630523534781407743,635027134408778111,639530734036148575,644034333663519057
259050000,1,2023-02-01 21:12:24,30.11401167,74.61237333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.8,202.8,0.0,202.0,Under Way Using Engine,0,S-AIS,2023-02-01 21:11:28,2023-02-01 20:00:00,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201211413.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494744453709823,598998337638629375,603501936326475775,608005535937069055,612509135549759487,617012735176081407,621516334803288063,626019934430629887,630523534057998847,635027133685369023,639530733312739575,644034332940110070
259050000,1,2023-02-01 21:26:06,30.04389333,74.57262167,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.8,203.9,0.0,204.0,Under Way Using Engine,0,S-AIS,2023-02-01 21:24:53,2023-02-01 20:00:00,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201212613.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494744453709823,598998337638629375,603501937131782143,608005536725598207,612509136348774399,617012735974834175,621516335602106367,626019935229464575,630523534856831999,635027134484202111,639530734111572583,644034333738943076
259050000,3,2023-02-01 21:01:53,30.16635667,74.641245,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.6,203.2,0.0,201.0,Under Way Using Engine,0,S-AIS,2023-02-01 21:01:33,2023-02-01 20:00:00,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201210213.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494744453709823,598998337638629375,603501936729128959,608005536306167807,612509135931441151,617012735556976639,621516335184805887,626019934812168191,630523534439537151,635027134066907327,639530733694277767,644034333321648258
259050000,3,2023-02-01 21:22:37,30.06128667,74.58264833,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.9,206.9,0.0,204.0,Under Way Using Engine,0,S-AIS,2023-02-01 21:21:30,2023-02-01 20:00:00,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201212413.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494744453709823,598998337638629375,603501937131782143,608005536725598207,612509136279568383,617012735906152447,621516335533457407,626019935160803327,630523534788172287,635027134415542719,639530734042913159,644034333670283650
259050000,27,2023-02-01 21:12:09,30.11666667,74.61333333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,205.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 21:10:55,2023-02-01 20:00:00,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201211213.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494744453709823,598998337638629375,603501936326475775,608005535937069055,612509135556050943,617012735182635007,621516334809939967,626019934437281791,630523534064648703,635027133692018751,639530733319389215,644034332946759709
259050000,27,2023-02-01 21:21:03,30.07,74.58666667,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,206.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 21:19:55,2023-02-01 20:00:00,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201212213.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494744453709823,598998337638629375,603501937131782143,608005536658489343,612509136279568383,617012735905890303,621516335533162495,626019935160520703,630523534787889151,635027134415259263,639530734042629735,644034333670000238
259050000,27,2023-02-01 20:50:20,30.22666667,74.675,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,209.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 20:49:59,2023-02-01 20:00:00,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201205213.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494744453709823,598998337638629375,603501936729128959,608005536272613375,612509135887400959,617012735513985023,621516335141289983,626019934768639999,630523534396008959,635027134023379903,639530733650750391,644034333278120880
259050000,27,2023-02-01 21:26:38,30.03833333,74.57,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,206.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 21:25:58,2023-02-01 20:00:00,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201212812.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494744453709823,598998337638629375,603501937131782143,608005536725598207,612509136348774399,617012735975358463,621516335602565119,626019935229931519,630523534857300991,635027134484671167,639530734112041639,644034333739412134
259050000,27,2023-02-01 21:29:15,30.02333333,74.56,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,203.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 21:29:00,2023-02-01 20:00:00,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201213013.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494744453709823,598998337638629375,603501941024096255,608005540584357887,612509140199145471,617012739825991679,621516339453231103,626019939080589311,630523538707958271,635027138335328319,639530737962698767,644034337590069259
259050000,27,2023-02-01 21:02:15,30.165,74.64,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,203.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 21:01:54,2023-02-01 20:00:00,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201210413.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494744453709823,598998337638629375,603501936729128959,608005536306167807,612509135931441151,617012735556976639,621516335184314367,626019934811541503,630523534439032831,635027134066280895,639530733693651383,644034333321143899
259050000,27,2023-02-01 21:32:16,30.00666667,74.55166667,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,205.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 21:31:59,2023-02-01 20:00:00,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201213413.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494744453709823,598998341933596671,603501941024096255,608005540550803455,612509140207534079,617012739794010111,621516339461423103,626019939088785407,630523538716154879,635027138343525119,639530737970895607,644034337598266097
259050000,27,2023-02-01 22:02:12,29.84833333,74.46333333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,204.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 22:01:58,2023-02-01 20:00:00,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201220213.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494744453709823,598998341933596671,603501941158313983,608005540701798399,612509140316585983,617012739942383615,621516339569721343,626019939197067263,630523538824434175,635027138451804287,639530738079174767,644034337706545221
259050000,1,2023-02-01 20:40:44,30.27609333,74.702445,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.4,204.8,0.0,204.0,Under Way Using Engine,0,S-AIS,2023-02-01 20:40:24,2023-02-01 20:00:00,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201204213.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494744453709823,598998351597273087,603501951090425855,608005550600355839,612509150221434879,617012749846970367,621516349474177023,626019949101527039,630523548728894463,635027148356264831,639530747983635287,644034347611005782
259050000,1,2023-02-01 20:13:33,30.41942,74.78222,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.8,206.0,0.0,201.0,Under Way Using Engine,0,S-AIS,2023-02-01 20:13:04,2023-02-01 20:00:00,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201201413.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494753043644415,598998351597273087,603501967062335487,608005566656151551,612509166277230591,617012765904076799,621516365531250687,626019965158592511,630523564785962495,635027164413332863,639530764040703351,644034363668073842
259050000,27,2023-02-01 20:35:16,30.305,74.71833333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,207.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 20:34:57,2023-02-01 20:00:00,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201203613.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494753043644415,598998351597273087,603501951090425855,608005550650687487,612509150219337727,617012749845659647,621516349472833535,626019949100179455,630523548727547391,635027148354917503,639530747982287943,644034347609658437
259050000,1,2023-02-01 20:03:44,30.47438333,74.81286833,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.5,206.9,0.0,205.0,Under Way Using Engine,0,S-AIS,2023-02-01 20:02:32,2023-02-01 20:00:00,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201200416.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494753043644415,598998367703400447,603501967062335487,608005566589042687,612509166208024575,617012765834870783,621516365462044671,626019965089402879,630523564716769791,635027164344140159,639530763971510623,644034363598881115
259050000,3,2023-02-01 20:00:35,30.48711333,74.81926333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.6,205.0,0.0,206.0,Under Way Using Engine,0,S-AIS,2023-02-01 20:00:18,2023-02-01 20:00:00,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201200212.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494753043644415,598998367703400447,603501946795458559,608005546406051839,612509146027130879,617012745653190655,621516345280528383,626019944907890687,630523544535258623,635027144162628799,639530743789999239,644034343417369729
259050000,27,2023-02-01 19:41:23,30.59,74.87666667,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,206.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 19:41:04,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201194213.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494770223513599,598998347302305791,603501946258587647,608005545768517631,612509145483968511,617012745109766143,621516344736907263,626019944364269567,630523543991636991,635027143619007295,639530743246377775,644034342873748269
259050000,27,2023-02-01 19:36:05,30.62166667,74.89333333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,205.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 19:34:56,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201193614.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494770223513599,598998347302305791,603501946258587647,608005545802072063,612509145416859647,617012745042395135,621516344669536255,626019944296878079,630523543924247039,635027143551617215,639530743178987679,644034342806358173
259050000,27,2023-02-01 19:48:10,30.55833333,74.85833333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,205.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 19:46:57,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201194813.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494770223513599,598998347302305791,603501946258587647,608005545835626495,612509145460899839,617012745086959615,621516344714133503,626019944341483519,630523543968852991,635027143596228031,639530743223598519,644034342850969012
259050000,1,2023-02-01 19:18:13,30.7167,74.94601833,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.7,206.3,0.0,203.0,Under Way Using Engine,0,S-AIS,2023-02-01 19:17:02,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201192013.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494770223513599,598998363408433151,603501962767368191,608005562327629823,612509161946611711,617012761573195775,621516361200533503,626019960827887615,630523560455255039,635027160082625087,639530759709995543,644034359337366036
259050000,27,2023-02-01 19:18:04,30.71666667,74.94666667,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,205.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 19:16:56,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201191813.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589991204955881471,594494770223513599,598998363408433151,603501962767368191,608005562327629823,612509161946611711,617012761573195775,621516361200336895,626019960827686911,630523560455055359,635027160082425791,639530759709796231,644034359337166725
259050000,1,2023-02-01 16:18:05,31.66882333,75.47254667,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.9,206.0,0.0,203.0,Under Way Using Engine,0,S-AIS,2023-02-01 16:17:45,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201161813.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494469575802879,598998061686980607,603501660777480191,608005260354519039,612508859971403775,617012459597201407,621516059224440831,626019658851807231,630523258479176191,635026858106546623,639530457733916839,644034057361287577
259050000,1,2023-02-01 16:15:08,31.68687333,75.48242833,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.3,203.7,0.0,202.0,Under Way Using Engine,0,S-AIS,2023-02-01 16:14:26,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201161612.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494469575802879,598998061686980607,603501660777480191,608005260287410175,612508859912683519,617012459538743295,621516059166015487,626019658793373695,630523258420747775,635026858048118207,639530457675488663,644034057302859157
259050000,1,2023-02-01 16:24:57,31.63267833,75.45213833,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.9,202.9,0.0,202.0,Under Way Using Engine,0,S-AIS,2023-02-01 16:24:37,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201162613.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494469575802879,598998061686980607,603501660374827007,608005259918311423,612508859531001855,617012459157061631,621516058784268287,626019658411626495,630523258039000575,635026857666371007,639530457293741495,644034056921111984
259050000,27,2023-02-01 16:35:57,31.57833333,75.42,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,204.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 16:34:59,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201163613.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494469575802879,598998061686980607,603501661180133375,608005260706840575,612508860325822463,617012459952668671,621516059579908095,626019659207266303,630523258834633727,635026858462003775,639530458089374551,644034057716745042
259050000,27,2023-02-01 16:23:24,31.64166667,75.45666667,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,206.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 16:23:05,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201162413.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494469575802879,598998061686980607,603501660374827007,608005259918311423,612508859537293311,617012459164401663,621516058791575551,626019658418937855,630523258046305791,635026857673671295,639530457301041743,644034056928412235
259050000,27,2023-02-01 16:21:07,31.65666667,75.46666667,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,203.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 16:19:57,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201162213.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494469575802879,598998061686980607,603501660777480191,608005260354519039,612508859979792383,617012459606114303,621516059233255423,626019658860617727,630523258487984639,635026858115354687,639530457742725151,644034057370095642
259050000,27,2023-02-01 16:26:28,31.625,75.44833333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,203.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 16:26:05,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201162813.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494469575802879,598998061686980607,603501660374827007,608005259918311423,612508859543584767,617012459169382399,621516058796621823,626019658423975935,630523258051344895,635026857678715007,639530457306085455,644034056933455949
259050000,27,2023-02-01 16:44:26,31.53,75.39333333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,203.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 16:43:59,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201164613.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494469575802879,598998061686980607,603501661180133375,608005260773949439,612508860386639871,617012460013486079,621516059640758271,626019659268120575,630523258895490559,635026858522860927,639530458150231383,644034057777601872
259050000,27,2023-02-01 16:05:59,31.73833333,75.51166667,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,205.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 16:04:54,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201160613.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494469575802879,598998064908206079,603501664401358847,608005263978397695,612508863601573887,617012463228157951,621516062855299071,626019662482653183,630523262110021119,635026861737391167,639530461364761631,644034060992132122
259050000,27,2023-02-01 15:50:20,31.82166667,75.55666667,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,204.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 15:49:59,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201155212.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494469575802879,598998064908206079,603501664401358847,608005263961620479,612508863576408063,617012463203516415,621516062834753535,626019662458105855,630523262085473791,635026861716853375,639530461340214695,644034060971594329
